ID	Date	Offer1	Offer2	OfferDM1	OfferDM2	Refusal1	Refusal2	DMI	Breed	Parityt	month	Treatment
2334	01/05/2000	133.0193548	51.85	0.9221	0.901	0	0	5.553245806	1	1	16	2
2334	01/06/2000	134.9116667	51.85	0.9221	0.901	0	0	5.610455667	1	1	17	2
2334	01/07/2000	138.6274194	53.22741935	0.903	0.8948	0	0	5.665850968	1	1	18	2
2334	01/08/2000	141.1854839	54.50645161	0.903	0.8948	0	0	5.779110323	1	1	19	2
2334	01/09/2000	145.0783333	56.425	0.903	0.8948	0	0	5.95065	1	1	20	2
2334	01/10/2000	153.2870968	58.34354839	0.9221	0.901	0	0	6.357821935	1	1	21	2
2334	01/11/2000	156.5666667	61	0.9221	0.901	0	0	6.535446667	1	1	22	2
2334	01/12/2000	148.466129	57.8516129	0.9221	0.901	0	0	6.197538387	1	2	1	2
2334	01/01/2001	129.2806452	48.8	0.9221	0.901	0	0	5.350114194	1	2	2	2
2334	01/02/2001	128.3178571	48.8	0.9221	0.901	0.067857143	0	5.258435357	1	2	3	2
2334	01/03/2001	129.4774194	48.8	0.9221	0.901	0	0	5.356063226	1	2	4	2
2334	01/04/2001	126.6766667	48.8	0.9221	0.901	0	0	5.271388667	1	2	5	2
2334	01/05/2001	128.6903226	49.39032258	0.9221	0.901	0	0	5.349705806	1	2	6	2
2334	01/06/2001	131.15	51.85	0.9221	0.901	0	0	5.49673	1	2	7	2
2334	01/07/2001	130.0677419	50.76774194	0.903	0.8948	0	0	5.340267097	1	2	8	2
2334	01/08/2001	129.4774194	48.8	0.903	0.8948	0	0	5.265060645	1	2	9	2
2334	01/09/2001	129.93	50.42666667	0.903	0.8948	0	0	5.326182667	1	2	10	2
2334	01/10/2001	132.3306452	50.47258065	0.9221	0.901	0	0	5.491733871	1	2	11	2
2334	01/11/2001	132.5733333	51.85	0.9221	0.901	0	0	5.539761333	1	2	12	2
2334	01/12/2001	136.266129	51.85	0.9221	0.901	0	0	5.651404839	1	2	13	2
2334	01/01/2002	136.8564516	51.85	0.9221	0.901	0	0	5.669251935	1	2	14	2
2334	01/02/2002	138.6660714	53.26607143	0.9221	0.901	0	0	5.765793929	1	2	15	2
2334	01/03/2002	143.4483871	55.09677419	0.9221	0.901	0	0	5.964457419	1	2	16	2
2334	01/04/2002	150.06	57.95	0.9221	0.901	0	0	6.248632	1	2	17	2
2334	01/05/2002	150.433871	57.95	0.9221	0.901	0	0	6.259935161	1	2	18	2
2341	01/01/1999	167.8483871	65.91935484	0.9221	0.901	0.067741935	0	6.959382258	1	1	1	2
2341	01/02/1999	139.5375	54.1375	0.9221	0.901	0	0	5.8178825	1	1	2	2
2341	01/03/1999	136.0693548	51.85	0.9221	0.901	0	0	5.645455806	1	1	3	2
2341	01/04/1999	131.3533333	50.42666667	0.9221	0.901	0.043333333	0	5.420873	1	1	4	2
2341	01/05/1999	129.2806452	50.27580645	0.9221	0.901	0	0	5.393710968	1	1	5	2
2341	01/06/1999	125.5583333	49.30833333	0.9221	0.901	0	0	5.252595	1	1	6	2
2341	01/07/1999	126.7225806	48.8	0.903	0.8948	0	0	5.183499355	1	1	7	2
2341	01/08/1999	125.6403226	48.8	0.903	0.8948	0	0	5.151457419	1	1	8	2
2341	01/09/1999	123.7283333	48.8	0.903	0.8948	0	0	5.09485	1	1	9	2
2341	01/10/1999	122	48.60322581	0.9221	0.901	0	0	5.124187097	1	1	10	2
2341	01/11/1999	122.61	46.76666667	0.9221	0.901	0	0	5.088375333	1	1	11	2
2341	01/12/1999	127.4112903	48.8	0.9221	0.901	0	0	5.293598387	1	1	12	2
2341	01/01/2000	123.6725806	48.8	0.9221	0.901	0	0	5.180566774	1	1	13	2
2341	01/02/2000	128.2051724	48.8	0.9221	0.901	0	0	5.317599655	1	1	14	2
2341	01/03/2000	127.8048387	48.8	0.9221	0.901	0	0	5.305496452	1	1	15	2
2341	01/04/2000	131.15	50.325	0.9221	0.901	0	0	5.45168	1	1	16	2
2341	01/05/2000	136.0693548	51.85	0.9221	0.901	0	0	5.645455806	1	1	17	2
2341	01/06/2000	137.9616667	53.88333333	0.9221	0.901	0.11	0	5.661301333	1	1	18	2
2341	01/07/2000	141.1854839	54.9	0.903	0.8948	0	0	5.790656129	1	1	19	2
2341	01/08/2000	148.6629032	57.55645161	0.903	0.8948	0	0	6.089970968	1	1	20	2
2341	01/09/2000	152.6016667	59.67833333	0.903	0.8948	0	0	6.268835333	1	1	21	2
2341	01/10/2000	137.3483871	53.22741935	0.9221	0.901	0	0	5.724814839	1	2	1	2
2341	01/11/2000	123.0166667	48.19	0.9221	0.901	0	0	5.142716667	1	2	2	2
2341	01/12/2000	119.7370968	45.75	0.9221	0.901	0	0	4.971486129	1	2	3	2
2341	01/01/2001	121.5080645	45.75	0.9221	0.901	0	0	5.025027419	1	2	4	2
2341	01/02/2001	123.3071429	47.05714286	0.9221	0.901	0	0	5.118032857	1	2	5	2
2341	01/03/2001	123.4758065	47.32419355	0.9221	0.901	0	0	5.131020968	1	2	6	2
2341	01/04/2001	119.255	45.75	0.9221	0.901	0	0	4.956911	1	2	7	2
2341	01/05/2001	122	45.75	0.9221	0.901	0	0	5.0399	1	2	8	2
2341	01/06/2001	122.8133333	48.08833333	0.9221	0.901	0	0	5.133566	1	2	9	2
2341	01/07/2001	125.05	48.8	0.903	0.8948	0	0	5.13398	1	2	10	2
2341	01/08/2001	126.4274194	48.8	0.903	0.8948	0	0	5.174760645	1	2	11	2
2341	01/09/2001	125.05	48.8	0.903	0.8948	0	0	5.13398	1	2	12	2
2341	01/10/2001	126.4274194	48.8	0.9221	0.901	0	0	5.263853226	1	2	13	2
2341	01/11/2001	127.185	48.8	0.9221	0.901	0	0	5.286757	1	2	14	2
2341	01/12/2001	131.4451613	51.16129032	0.9221	0.901	0	0	5.485308387	1	2	15	2
2341	01/01/2002	139.5129032	54.50645161	0.9221	0.901	0	0	5.828038065	1	2	16	2
2341	01/02/2002	144.6571429	56.31607143	0.9221	0.901	0	0	6.037020714	1	2	17	2
2341	01/03/2002	147.9741935	57.95	0.9221	0.901	0	0	6.185572258	1	2	18	2
2361	01/01/1999	214.6806452	82.35	0.9221	0.901	0.374193548	0	8.578050323	1	1	1	3
2361	01/02/1999	187.6839286	72.00178571	0.9221	0.901	0.064285714	0	7.741933929	1	1	2	3
2361	01/03/1999	174.3419355	67.59193548	0.9221	0.901	0	0	7.267574839	1	1	3	3
2361	01/04/1999	171.0033333	65.67666667	0.9221	0.901	0	0	7.110060667	1	1	4	3
2361	01/05/1999	165.8806452	64.05	0.9221	0.901	0	0	6.907134194	1	1	5	3
2361	01/06/1999	162.1583333	62.62666667	0.9221	0.901	0	0	6.752551667	1	1	6	3
2361	01/07/1999	162.5354839	63.26290323	0.903	0.8948	0.022580645	0	6.647714194	1	1	7	3
2361	01/08/1999	164.4048387	62.37741935	0.903	0.8948	0	0	6.697471613	1	1	8	3
2361	01/09/1999	162.9716667	63.745	0.903	0.8948	0	0	6.695162	1	1	9	3
2361	01/10/1999	166.4709677	64.24677419	0.9221	0.901	0	0	6.930794194	1	1	10	3
2361	01/11/1999	173.0366667	67.1	0.9221	0.901	0	0	7.213580667	1	1	11	3
2361	01/12/1999	182.4096774	69.85483871	0.9221	0.901	0	0	7.578333548	1	1	12	3
2361	01/01/2000	192.0516129	74.18387097	0.9221	0.901	0	0	7.99772	1	1	13	3
2361	01/02/2000	200.8793103	78.87931034	0.9221	0.901	0.062068966	0	8.34608	1	1	14	3
2361	01/03/2000	205.4322581	79.3	0.9221	0.901	0.351612903	0	8.229167419	1	1	15	3
2361	01/04/2000	202.3166667	77.165	0.9221	0.901	0	0	8.396126667	1	2	1	3
2361	01/05/2000	181.5241935	70.15	0.9221	0.901	0	0	7.560282258	1	2	2	3
2361	01/06/2000	178.12	68.11666667	0.9221	0.901	0	0	7.397297333	1	2	3	3
2361	01/07/2000	174.3419355	68.47741935	0.903	0.8948	0	0	7.170634839	1	2	4	3
2361	01/08/2000	173.4564516	67.1	0.903	0.8948	0	0	7.104008387	1	2	5	3
2361	01/09/2000	170.8	66.99833333	0.903	0.8948	0	0	7.022377333	1	2	6	3
2361	01/10/2000	166.766129	64.44354839	0.9221	0.901	0	0	6.945530645	1	2	7	3
2361	01/11/2000	168.7666667	65.06666667	0.9221	0.901	0	0	7.02442	1	2	8	3
2361	01/12/2000	167.75	64.05	0.9221	0.901	0	0	6.96365	1	2	9	3
2361	01/01/2001	172.2758065	66.41129032	0.9221	0.901	0	0	7.170232581	1	2	10	3
2361	01/02/2001	175.8107143	67.31785714	0.9221	0.901	0	0	7.303883571	1	2	11	3
2361	01/03/2001	185.5580645	71.42903226	0.9221	0.901	0	0	7.72002129	1	2	12	3
2361	01/04/2001	192.8616667	74.92833333	0.9221	0.901	0	0	8.044202333	1	2	13	3
2361	01/05/2001	194.7080645	75.65967742	0.9221	0.901	0	0	8.12162871	1	2	14	3
2361	01/06/2001	180.6616667	70.15	0.9221	0.901	0	0	7.534205667	1	3	1	3
2361	01/07/2001	176.4080645	67.69032258	0.903	0.8948	0	0	7.208714194	1	3	2	3
2361	01/08/2001	147.0887097	56.47419355	0.903	0.8948	0	0	6.011613548	1	3	3	3
2361	01/09/2001	156.5666667	60.59333333	0.903	0.8948	0	0	6.413069333	1	3	4	3
2361	01/10/2001	156.8290323	61.0983871	0.9221	0.901	0	0	6.546285161	1	3	5	3
2361	01/11/2001	128.71	49.715	0.9221	0.901	0	0	5.359892	1	3	6	3
2361	01/12/2001	142.366129	54.9	0.9221	0.901	0	0	5.925924839	1	3	7	3
2361	01/01/2002	142.9564516	54.9	0.9221	0.901	0	0	5.943771935	1	3	8	3
2361	01/02/2002	160.4517857	62.08928571	0.9221	0.901	0	0	6.685083214	1	3	9	3
2361	01/03/2002	179.2612903	68.87096774	0.9221	0.901	0	0	7.454084516	1	3	10	3
2361	01/04/2002	194.3866667	75.03	0.9221	0.901	0	0	8.093310667	1	3	11	3
2361	01/05/2002	197.5612903	76.93870968	0.9221	0.901	0	0	8.245673548	1	3	12	3
2361	01/06/2002	188.2527778	73.70833333	0.9221	0.901	0	0	7.868822778	1	3	13	3
2364	01/04/1999	213.2966667	81.84166667	0.9221	0.901	0.313333333	0	8.577311333	1	1	1	3
2364	01/05/1999	187.8209677	73.2	0.9221	0.901	0	0	7.84075129	1	1	2	3
2364	01/06/1999	183.8133333	71.26833333	0.9221	0.901	0	0	7.662526	1	1	3	3
2364	01/07/1999	183.7870968	70.93709677	0.903	0.8948	0	0	7.522434839	1	1	4	3
2364	01/08/1999	183.5903226	70.74032258	0.903	0.8948	0	0	7.510836129	1	1	5	3
2364	01/09/1999	181.5766667	70.15	0.903	0.8948	0	0	7.4339	1	1	6	3
2364	01/10/1999	187.1322581	71.52741935	0.9221	0.901	0	0	7.77052	1	1	7	3
2364	01/11/1999	187.6766667	71.57333333	0.9221	0.901	0	0	7.788335333	1	1	8	3
2364	01/12/1999	186.7387097	72.21612903	0.9221	0.901	0	0	7.778967097	1	1	9	3
2364	01/01/2000	194.1177419	74.18387097	0.9221	0.901	0	0	8.060184839	1	1	10	3
2364	01/02/2000	196.462069	75.30344828	0.9221	0.901	0.048275862	0	8.119618621	1	1	11	3
2364	01/03/2000	206.8096774	80.67741935	0.9221	0.901	0.225806452	0	8.427507097	1	1	12	3
2364	01/04/2000	216.4483333	83.875	0.9221	0.901	0.093333333	0	8.935523667	1	1	13	3
2364	01/05/2000	221.8629032	85.4	0.9221	0.901	0.048387097	0	9.185716129	1	1	14	3
2364	01/06/2000	223.6666667	85.4	0.9221	0.901	0.036666667	0	9.251056333	1	1	15	3
2364	01/07/2000	203.6612903	78.61129032	0.903	0.8948	0	0	8.335984516	1	2	1	3
2364	01/08/2000	197.9548387	76.25	0.903	0.8948	0	0	8.09776129	1	2	2	3
2364	01/09/2000	195.0983333	76.14833333	0.903	0.8948	0	0	8.010207333	1	2	3	3
2364	01/10/2000	192.9370968	73.59354839	0.9221	0.901	0	0	8.007051935	1	2	4	3
2364	01/11/2000	193.5733333	74.21666667	0.9221	0.901	0	0	8.044694667	1	2	5	3
2364	01/12/2000	190.4774194	73.2	0.9221	0.901	0	0	7.921063226	1	2	6	3
2364	01/01/2001	183.983871	70.64193548	0.9221	0.901	0.229032258	0	7.437986774	1	2	7	3
2364	01/02/2001	182.7821429	71.45714286	0.9221	0.901	0.025	0	7.613875357	1	2	8	3
2364	01/03/2001	189.1	73.2983871	0.9221	0.901	0	0	7.882326452	1	2	9	3
2364	01/04/2001	197.5383333	76.555	0.9221	0.901	0	0	8.233644333	1	2	10	3
2364	01/05/2001	209.466129	81.26774194	0.9221	0.901	0	0	8.733473871	1	2	11	3
2364	01/06/2001	216.55	84.68833333	0.9221	0.901	0	0	9.048686667	1	2	12	3
2364	01/07/2001	225.0112903	86.48225806	0.903	0.8948	0.119354839	0	9.091223226	1	2	13	3
2364	01/08/2001	175.5225806	67.88709677	0.903	0.8948	0	0	7.188270968	1	2	14	3
2364	01/09/2001	146.4	57.95	0.903	0.8948	0	0	6.03452	1	2	15	3
2364	01/10/2001	144.4322581	54.9	0.9221	0.901	0	0	5.988389677	1	2	16	3
2364	01/11/2001	133.4883333	51.85	0.9221	0.901	0	0	5.567424333	1	2	17	3
2364	01/12/2001	132.5274194	51.85	0.9221	0.901	0	0	5.538373226	1	2	18	3
2378	01/03/1999	169.3241935	65.72258065	0.9221	0.901	0.138709677	0	6.932747742	1	1	1	2
2378	01/04/1999	135.9283333	51.95166667	0.9221	0.901	0	0	5.644195667	1	1	2	2
2378	01/05/1999	129.6741935	50.07903226	0.9221	0.901	0	0	5.399796129	1	1	3	2
2378	01/06/1999	129.2183333	48.8	0.9221	0.901	0	0	5.348230333	1	1	4	2
2378	01/07/1999	126.7225806	48.8	0.903	0.8948	0	0	5.183499355	1	1	5	2
2378	01/08/1999	125.6403226	48.8	0.903	0.8948	0	0	5.151457419	1	1	6	2
2378	01/09/1999	122.305	48.8	0.903	0.8948	0	0	5.05271	1	1	7	2
2378	01/10/1999	124.9516129	48.8	0.9221	0.901	0	0	5.219235484	1	1	8	2
2378	01/11/1999	125.355	48.8	0.9221	0.901	0	0	5.231431	1	1	9	2
2378	01/12/1999	128.1	48.8	0.9221	0.901	0	0	5.31442	1	1	10	2
2378	01/01/2000	127.116129	48.8	0.9221	0.901	0	0	5.284674839	1	1	11	2
2378	01/02/2000	126.6275862	48.8	0.9221	0.901	0	0	5.269904828	1	1	12	2
2378	01/03/2000	127.8048387	48.8	0.9221	0.901	0	0	5.305496452	1	1	13	2
2378	01/04/2000	128.1	48.8	0.9221	0.901	0.08	0	5.240652	1	1	14	2
2378	01/05/2000	128.1	48.8	0.9221	0.901	0	0	5.31442	1	1	15	2
2378	01/06/2000	130.845	50.83333333	0.9221	0.901	0	0	5.457475667	1	1	16	2
2378	01/07/2000	134.2	51.85	0.903	0.8948	0	0	5.49436	1	1	17	2
2378	01/08/2000	136.7580645	53.12903226	0.903	0.8948	0	0	5.607619355	1	1	18	2
2378	01/09/2000	141.9266667	55.00166667	0.903	0.8948	0	0	5.815582667	1	1	19	2
2378	01/10/2000	148.5645161	57.95	0.9221	0.901	0	0	6.203419355	1	1	20	2
2378	01/11/2000	152.5	57.95	0.9221	0.901	0.1	0	6.23019	1	2	1	2
2378	01/12/2000	136.4629032	51.45645161	0.9221	0.901	0	0	5.645728065	1	2	2	2
2378	01/01/2001	125.5419355	48.8	0.9221	0.901	0	0	5.237082581	1	2	3	2
2378	01/02/2001	126.3571429	48.8	0.9221	0.901	0	0	5.261728571	1	2	4	2
2378	01/03/2001	128.0016129	48.8	0.9221	0.901	0	0	5.311445484	1	2	5	2
2378	01/04/2001	125.05	48.8	0.9221	0.901	0	0	5.22221	1	2	6	2
2378	01/05/2001	124.4596774	48.8	0.9221	0.901	0	0	5.204362903	1	2	7	2
2378	01/06/2001	122.8133333	48.8	0.9221	0.901	0	0	5.154589333	1	2	8	2
2378	01/07/2001	125.05	48.8	0.903	0.8948	0	0	5.13398	1	2	9	2
2378	01/08/2001	125.05	48.8	0.903	0.8948	0	0	5.13398	1	2	10	2
2378	01/09/2001	128.3033333	49.00333333	0.903	0.8948	0	0	5.236265333	1	2	11	2
2378	01/10/2001	130.2645161	50.47258065	0.9221	0.901	0	0	5.429269032	1	2	12	2
2378	01/11/2001	134.2	51.85	0.9221	0.901	0	0	5.58894	1	2	13	2
2378	01/12/2001	139.9064516	54.21129032	0.9221	0.901	0	0	5.831216774	1	2	14	2
2378	01/01/2002	147.2854839	57.55645161	0.9221	0.901	0	0	6.153124839	1	2	15	2
2378	01/02/2002	152.2821429	59.36607143	0.9221	0.901	0	0	6.357645714	1	2	16	2
2378	01/03/2002	136.4629032	53.12903226	0.9221	0.901	0	0	5.695137742	1	2	17	2
2378	01/04/2002	114.07	43.92	0.9221	0.901	0	0	4.746094	1	2	18	2
2379	01/11/1998	219.6	85.4	0.9221	0.901	0.823333333	0	8.402724333	1	1	1	3
2379	01/12/1998	203.9564516	79.59516129	0.9221	0.901	0.45483871	0	8.098084516	1	1	2	3
2379	01/01/1999	186.9354839	73.2	0.9221	0.901	0.267741935	0	7.567095806	1	1	3	3
2379	01/02/1999	185.8321429	72.4375	0.9221	0.901	0.367857143	0	7.4188975	1	1	4	3
2379	01/03/1999	181.6225806	70.15	0.9221	0.901	0.070967742	0	7.497817419	1	1	5	3
2379	01/04/1999	181.3733333	70.04833333	0.9221	0.901	0.066666667	0	7.491244667	1	1	6	3
2379	01/05/1999	174.833871	67.1	0.9221	0.901	0.016129032	0	7.253042581	1	1	7	3
2379	01/06/1999	170.8	67.1	0.9221	0.901	0	0	7.14596	1	1	8	3
2379	01/07/1999	172.1774194	67.1	0.903	0.8948	0	0	7.066140645	1	1	9	3
2379	01/08/1999	171.8822581	67.1	0.903	0.8948	0	0	7.057401935	1	1	10	3
2379	01/09/1999	177.9166667	68.42166667	0.903	0.8948	0	0	7.274834667	1	1	11	3
2379	01/10/1999	184.2790323	70.15	0.9221	0.901	0	0	7.64356871	1	1	12	3
2379	01/11/1999	189.5066667	73.40333333	0.9221	0.901	0	0	7.897721333	1	1	13	3
2379	01/12/1999	196.6758065	75.95483871	0.9221	0.901	0	0	8.189838387	1	1	14	3
2379	01/01/2000	204.35	79.3	0.9221	0.901	0.029032258	0	8.493899355	1	2	1	3
2379	01/02/2000	182.8948276	72.77931034	0.9221	0.901	0.424137931	0	7.288295172	1	2	2	3
2379	01/03/2000	181.0322581	70.15	0.9221	0.901	0.25483871	0	7.310422903	1	2	3	3
2379	01/04/2000	182.8983333	70.15	0.9221	0.901	0.066666667	0	7.540353	1	2	4	3
2379	01/05/2000	178.8677419	68.67419355	0.9221	0.901	0	0	7.436373548	1	2	5	3
2379	01/06/2000	182.2883333	70.15	0.9221	0.901	0.063333333	0	7.524984667	1	2	6	3
2379	01/07/2000	176.8016129	69.26451613	0.903	0.8948	0	0	7.266549032	1	2	7	3
2379	01/08/2000	176.5064516	67.1	0.903	0.8948	0	0	7.194308387	1	2	8	3
2379	01/09/2000	179.8483333	68.625	0.903	0.8948	0	0	7.33799	1	2	9	3
2379	01/10/2000	182.1145161	70.54354839	0.9221	0.901	0	0	7.589755161	1	2	10	3
2379	01/11/2000	186.05	71.77666667	0.9221	0.901	0	0	7.745163333	1	2	11	3
2379	01/12/2000	192.3467742	74.08548387	0.9221	0.901	0	0	8.003737097	1	2	12	3
2379	01/01/2001	203.1693548	77.43064516	0.9221	0.901	0	0	8.429753226	1	2	13	3
2379	01/02/2001	180.1678571	70.36785714	0.9221	0.901	0	0	7.525712143	1	2	14	3
2379	01/03/2001	131.5435484	50.57096774	0.9221	0.901	0	0	5.470844194	1	3	1	3
2379	01/04/2001	123.0166667	48.495	0.9221	0.901	0	0	5.151726667	1	3	2	3
2379	01/05/2001	120.1306452	45.35645161	0.9221	0.901	0	0	4.971758387	1	3	3	3
2379	01/06/2001	119.865	45.85166667	0.9221	0.901	0	0	4.978356333	1	3	4	3
2379	01/07/2001	126.4274194	48.8	0.903	0.8948	0	0	5.174760645	1	3	5	3
2379	01/08/2001	154.6645161	59.91774194	0.903	0.8948	0	0	6.336932903	1	3	6	3
2379	01/09/2001	148.23	57.95	0.903	0.8948	0	0	6.0887	1	3	7	3
2379	01/10/2001	152.5	57.95	0.9221	0.901	0	0	6.3224	1	3	8	3
2379	01/11/2001	152.5	57.95	0.9221	0.901	0	0	6.3224	1	3	9	3
2379	01/12/2001	154.8612903	60.31129032	0.9221	0.901	0	0	6.463543226	1	3	10	3
2379	01/01/2002	160.8629032	61	0.9221	0.901	0	0	6.665333871	1	3	11	3
2379	01/02/2002	180.1678571	69.60535714	0.9221	0.901	0	0	7.503187143	1	3	12	3
2379	01/03/2002	204.5467742	79.3983871	0.9221	0.901	0	0	8.529525484	1	3	13	3
2379	01/04/2002	216.3466667	84.18	0.9221	0.901	0	0	9.027522667	1	3	14	3
2379	01/05/2002	220.583871	84.02258065	0.9221	0.901	0	0	9.150974839	1	3	15	3
2379	01/06/2002	225.7	87.73833333	0.9221	0.901	0.036666667	0	9.381606333	1	3	16	3
2379	01/07/2002	219.7967742	84.71129032	0.903	0.8948	0.274193548	0	8.745063871	1	3	17	3
2379	01/08/2002	202.44375	79.68125	0.903	0.8948	0	0	8.3313275	1	3	18	3
2401	01/05/1999	192.5435484	74.18387097	0.9221	0.901	0	0	8.012592581	1	1	1	2
2401	01/06/1999	166.1233333	64.66	0.9221	0.901	0	0	6.932491333	1	1	2	2
2401	01/07/1999	158.8951613	61	0.903	0.8948	0	0	6.49393871	1	1	3	2
2401	01/08/1999	155.55	61	0.903	0.8948	0	0	6.3949	1	1	4	2
2401	01/09/1999	154.1266667	59.57666667	0.903	0.8948	0	0	6.311002667	1	1	5	2
2401	01/10/1999	159.8790323	61	0.9221	0.901	0	0	6.63558871	1	1	6	2
2401	01/11/1999	160.8366667	62.83	0.9221	0.901	0	0	6.718600667	1	1	7	2
2401	01/12/1999	167.4548387	64.73870968	0.9221	0.901	0	0	6.975071613	1	1	8	2
2401	01/01/2000	171.783871	67.1	0.9221	0.901	0	0	7.175705161	1	1	9	2
2401	01/02/2000	173.85	67.1	0.9221	0.901	0	0	7.23817	1	1	10	2
2401	01/03/2000	164.5032258	63.36129032	0.9221	0.901	0	0	6.845145806	1	2	1	2
2401	01/04/2000	154.1266667	59.475	0.9221	0.901	0.136666667	0	6.290608333	1	2	2	2
2401	01/05/2000	152.5	57.95	0.9221	0.901	0	0	6.3224	1	2	3	2
2401	01/06/2000	152.5	57.95	0.9221	0.901	0	0	6.3224	1	2	4	2
2401	01/07/2000	151.6145161	57.95	0.903	0.8948	0	0	6.188903871	1	2	5	2
2401	01/08/2000	154.7629032	60.60645161	0.903	0.8948	0	0	6.360050968	1	2	6	2
2401	01/09/2000	155.7533333	61	0.903	0.8948	0	0	6.40092	1	2	7	2
2401	01/10/2000	160.666129	61.39354839	0.9221	0.901	0	0	6.671010645	1	2	8	2
2401	01/11/2000	164.7	64.05	0.9221	0.901	0	0	6.87144	1	2	9	2
2401	01/12/2000	166.9629032	64.05	0.9221	0.901	0	0	6.939853871	1	2	10	2
2401	01/01/2001	172.7677419	67.59193548	0.9221	0.901	0	0	7.219982581	1	2	11	2
2401	01/02/2001	179.0785714	69.06071429	0.9221	0.901	0	0	7.454165714	1	3	1	2
2401	01/03/2001	174.2435484	67.1983871	0.9221	0.901	0	0	7.252974516	1	3	2	2
2401	01/04/2001	147.2133333	56.22166667	0.9221	0.901	0	0	6.111512667	1	3	3	2
2401	01/05/2001	171.9806452	67.1	0.9221	0.901	0	0	7.181654194	1	3	4	2
2401	01/06/2001	150.67	57.84833333	0.9221	0.901	0	0	6.264070667	1	3	5	2
2401	01/07/2001	141.6774194	54.21129032	0.903	0.8948	0	0	5.785015484	1	3	6	2
2401	01/08/2001	143.6451613	55.19516129	0.903	0.8948	0	0	5.872138065	1	3	7	2
2401	01/09/2001	148.0266667	56.52666667	0.903	0.8948	0	0	6.040922667	1	3	8	2
2401	01/10/2001	149.45	57.95	0.9221	0.901	0	0	6.23019	1	3	9	2
2401	01/11/2001	151.585	57.95	0.9221	0.901	0	0	6.294737	1	3	10	2
2401	01/12/2001	152.5	57.95	0.9221	0.901	0	0	6.3224	1	3	11	2
2401	01/01/2002	157.7145161	60.60645161	0.9221	0.901	0	0	6.558523548	1	3	12	2
2401	01/02/2002	175.8107143	68.18928571	0.9221	0.901	0	0	7.329626429	1	3	13	2
2401	01/03/2002	202.7758065	77.72580645	0.9221	0.901	0	0	8.426574516	1	3	14	2
2401	01/04/2002	207.4	79.3	0.9221	0.901	0	0	8.61288	1	3	15	2
2401	01/05/2002	206.7112903	79.3	0.9221	0.901	0	0	8.592058387	1	3	16	2
2401	01/06/2002	185.6433333	72.285	0.9221	0.901	0	0	7.747885333	1	3	17	2
2401	01/07/2002	178.5725806	68.77258065	0.903	0.8948	0	0	7.304549032	1	3	18	2
2402	01/02/1999	188.3375	73.2	0.9221	0.901	0	0	7.8563675	1	1	1	2
2402	01/03/1999	161.4532258	62.86935484	0.9221	0.901	0.05483871	0	6.687836774	1	1	2	2
2402	01/04/1999	156.9733333	60.89833333	0.9221	0.901	0	0	6.544738	1	1	3	2
2402	01/05/1999	151.2209677	57.95	0.9221	0.901	0	0	6.28373129	1	1	4	2
2402	01/06/1999	148.6366667	57.95	0.9221	0.901	0	0	6.205600667	1	1	5	2
2402	01/07/1999	148.5645161	57.95	0.903	0.8948	0	0	6.098603871	1	1	6	2
2402	01/08/1999	148.3677419	57.95	0.903	0.8948	0	0	6.092778065	1	1	7	2
2402	01/09/1999	146.4	57.95	0.903	0.8948	0	0	6.03452	1	1	8	2
2402	01/10/1999	148.1709677	56.57258065	0.9221	0.901	0	0	6.150830968	1	1	9	2
2402	01/11/1999	152.5	57.95	0.9221	0.901	0	0	6.3224	1	1	10	2
2402	01/12/1999	154.566129	60.01612903	0.9221	0.901	0	0	6.445900323	1	1	11	2
2402	01/01/2000	159.8790323	61.98387097	0.9221	0.901	0	0	6.664653226	1	1	12	2
2402	01/02/2000	166.2775862	64.05	0.9221	0.901	0	0	6.919134828	1	1	13	2
2402	01/03/2000	173.2596774	66.80483871	0.9221	0.901	0.029032258	0	7.184832903	1	1	14	2
2402	01/04/2000	160.125	61.305	0.9221	0.901	0	0	6.652035	1	2	1	2
2402	01/05/2000	152.1064516	57.95	0.9221	0.901	0	0	6.310501935	1	2	2	2
2402	01/06/2000	148.7383333	57.95	0.9221	0.901	0	0	6.208674333	1	2	3	2
2402	01/07/2000	147.7774194	57.06451613	0.903	0.8948	0.05483871	0	5.999803226	1	2	4	2
2402	01/08/2000	151.7129032	57.55645161	0.903	0.8948	0	0	6.180270968	1	2	5	2
2402	01/09/2000	149.45	57.95	0.903	0.8948	0	0	6.12482	1	2	6	2
2402	01/10/2000	146.7935484	56.57258065	0.9221	0.901	0	0	6.109187742	1	2	7	2
2402	01/11/2000	147.4166667	57.34	0.9221	0.901	0	0	6.150696667	1	2	8	2
2402	01/12/2000	147.2854839	57.16290323	0.9221	0.901	0	0	6.141499032	1	2	9	2
2402	01/01/2001	149.45	57.95	0.9221	0.901	0	0	6.23019	1	2	10	2
2402	01/02/2001	154.8964286	59.25714286	0.9221	0.901	0	0	6.433465	1	2	11	2
2402	01/03/2001	162.9290323	62.47580645	0.9221	0.901	0	0	6.771395484	1	2	12	2
2402	01/04/2001	165.005	64.05	0.9221	0.901	0	0	6.880661	1	2	13	2
2402	01/05/2001	168.3403226	64.64032258	0.9221	0.901	0	0	6.998935806	1	2	14	2
2402	01/06/2001	144.6716667	56.12	0.9221	0.901	0	0	6.031667667	1	2	15	2
