235	230.1	225.19	220.29	215.38	210.48	205.57	200.67	195.76	190.86	185.95	181.05	176.14	171.24	166.33
179	174.1	169.19	164.29	159.38	154.48	150.68	147.8	145.69	143.56	142.03	140.57	136.43	133.82	133.82
207	202.1	197.19	192.29	187.38	182.48	177.57	172.67	168.1	164.67	162.16	159.59	154.68	149.78	148.78
236	233.74	231.48	229.2	226.92	224.63	222.32	219.99	217.64	215.26	212.44	208.97	204.85	200.14	194.85
230	225.1	220.19	215.29	210.38	205.48	200.57	195.67	190.76	185.86	180.95	176.05	171.14	166.24	161.33
243	238.1	233.19	228.29	223.38	218.48	213.57	208.67	203.76	198.86	193.95	189.05	184.14	179.24	174.33
217	212.1	207.19	202.29	197.38	192.48	187.57	182.67	177.76	172.91	168	163.1	158.2	153.29	153.18
221	216.1	211.19	206.29	201.38	196.48	191.57	186.67	181.76	176.86	171.95	167.05	162.14	157.24	152.33
236	231.1	226.19	221.29	216.38	211.48	206.57	201.67	196.76	191.86	186.95	182.05	177.14	172.48	168.82
226	226	226	226	226	226	226	226	226	226	226	226	226	226	226
221	216.1	211.19	206.29	201.38	196.48	191.57	186.67	181.76	177.62	174.59	172.48	170.75	169.37	167.99
240	235.1	230.19	225.29	220.38	215.48	210.57	205.67	200.76	195.86	190.95	186.05	181.14	176.24	171.33
230	225.1	220.19	215.29	210.38	205.48	200.57	195.67	190.76	185.86	180.95	176.05	171.14	166.24	161.33
230	225.1	220.19	215.29	210.38	205.48	200.57	195.67	190.76	185.86	180.95	176.05	171.14	166.24	161.33
207	202.1	197.19	192.29	187.8	184.12	181.12	178.73	176.89	174.8	173.15	170.96	166.05	161.15	158.26
207	207	214.22	221.38	228.49	235.51	242.45	249.29	255.98	262.51	268.81	274.77	280.24	284.85	288.35
236	232.82	229.67	226.56	223.5	220.45	217.42	214.42	211.43	209.15	206.16	202.86	197.95	193.05	188.14
248	243.1	238.19	233.29	228.38	223.48	218.57	213.67	208.76	203.86	198.95	194.05	189.14	184.24	179.33
235	230.1	225.19	220.29	215.38	210.48	205.57	200.67	195.76	190.86	185.95	181.05	176.14	171.24	166.33
226	228.12	230.35	232.67	232.47	232.44	228.91	225.65	222.64	219.89	217.4	215.16	213.14	213.14	208.64
